cases,region,date
3,REGION IVB-MIMAROPA,09/03/2017
0,REGION IVB-MIMAROPA,09/10/2017
0,REGION IVB-MIMAROPA,17/09/2017
1,REGION IVB-MIMAROPA,24/09/2017
2,REGION IVB-MIMAROPA,10/01/2017
2,REGION IVB-MIMAROPA,10/08/2017
2,REGION IVB-MIMAROPA,15/10/2017
1,REGION IVB-MIMAROPA,22/10/2017
1,REGION IVB-MIMAROPA,29/10/2017
1,REGION IVB-MIMAROPA,11/05/2017
0,REGION IVB-MIMAROPA,11/12/2017
0,REGION IVB-MIMAROPA,19/11/2017
2,REGION IVB-MIMAROPA,26/11/2017
3,REGION IVB-MIMAROPA,12/03/2017
3,REGION IVB-MIMAROPA,12/10/2017
0,REGION IVB-MIMAROPA,17/12/2017
1,REGION IVB-MIMAROPA,24/12/2017
4,REGION IVB-MIMAROPA,31/12/2017
4,REGION V-BICOL REGION,01/08/2017
7,REGION V-BICOL REGION,15/01/2017
8,REGION V-BICOL REGION,22/01/2017
7,REGION V-BICOL REGION,29/01/2017
4,REGION V-BICOL REGION,02/05/2017
6,REGION V-BICOL REGION,02/12/2017
4,REGION V-BICOL REGION,19/02/2017
4,REGION V-BICOL REGION,26/02/2017
4,REGION V-BICOL REGION,03/05/2017
1,REGION V-BICOL REGION,03/12/2017
0,REGION V-BICOL REGION,19/03/2017
2,REGION V-BICOL REGION,26/03/2017
1,REGION V-BICOL REGION,04/02/2017
4,REGION V-BICOL REGION,04/09/2017
1,REGION V-BICOL REGION,16/04/2017
4,REGION V-BICOL REGION,23/04/2017
2,REGION V-BICOL REGION,30/04/2017
2,REGION V-BICOL REGION,05/07/2017
4,REGION V-BICOL REGION,14/05/2017
4,REGION V-BICOL REGION,21/05/2017
1,REGION V-BICOL REGION,28/05/2017
1,REGION V-BICOL REGION,06/04/2017
1,REGION V-BICOL REGION,06/11/2017
0,REGION V-BICOL REGION,18/06/2017
4,REGION V-BICOL REGION,25/06/2017
0,REGION V-BICOL REGION,07/02/2017
1,REGION V-BICOL REGION,07/09/2017
5,REGION V-BICOL REGION,16/07/2017
12,REGION V-BICOL REGION,23/07/2017
12,REGION V-BICOL REGION,30/07/2017
7,REGION V-BICOL REGION,08/06/2017
3,REGION V-BICOL REGION,13/08/2017
5,REGION V-BICOL REGION,20/08/2017
9,REGION V-BICOL REGION,27/08/2017
4,REGION V-BICOL REGION,09/03/2017
1,REGION V-BICOL REGION,09/10/2017
7,REGION V-BICOL REGION,17/09/2017
2,REGION V-BICOL REGION,24/09/2017
4,REGION V-BICOL REGION,10/01/2017
1,REGION V-BICOL REGION,10/08/2017
4,REGION V-BICOL REGION,15/10/2017
7,REGION V-BICOL REGION,22/10/2017
5,REGION V-BICOL REGION,29/10/2017
4,REGION V-BICOL REGION,11/05/2017
2,REGION V-BICOL REGION,11/12/2017
5,REGION V-BICOL REGION,19/11/2017
9,REGION V-BICOL REGION,26/11/2017
9,REGION V-BICOL REGION,12/03/2017
12,REGION V-BICOL REGION,12/10/2017
7,REGION V-BICOL REGION,17/12/2017
9,REGION V-BICOL REGION,24/12/2017
1,REGION V-BICOL REGION,31/12/2017
8,REGION V-BICOL REGION,01/08/2017
10,REGION V-BICOL REGION,15/01/2017
17,REGION V-BICOL REGION,22/01/2017
11,REGION V-BICOL REGION,29/01/2017
16,REGION V-BICOL REGION,02/05/2017
8,REGION V-BICOL REGION,02/12/2017
10,REGION V-BICOL REGION,19/02/2017
12,REGION V-BICOL REGION,26/02/2017
11,REGION V-BICOL REGION,03/05/2017
14,REGION V-BICOL REGION,03/12/2017
9,REGION V-BICOL REGION,19/03/2017
12,REGION V-BICOL REGION,26/03/2017
10,REGION V-BICOL REGION,04/02/2017
11,REGION V-BICOL REGION,04/09/2017
9,REGION V-BICOL REGION,16/04/2017
13,REGION V-BICOL REGION,23/04/2017
7,REGION V-BICOL REGION,30/04/2017
8,REGION V-BICOL REGION,05/07/2017
2,REGION V-BICOL REGION,14/05/2017
3,REGION V-BICOL REGION,21/05/2017
6,REGION V-BICOL REGION,28/05/2017
8,REGION V-BICOL REGION,06/04/2017
10,REGION V-BICOL REGION,06/11/2017
11,REGION V-BICOL REGION,18/06/2017
9,REGION V-BICOL REGION,25/06/2017
11,REGION V-BICOL REGION,07/02/2017
4,REGION V-BICOL REGION,07/09/2017
13,REGION V-BICOL REGION,16/07/2017
21,REGION V-BICOL REGION,23/07/2017
15,REGION V-BICOL REGION,30/07/2017
23,REGION V-BICOL REGION,08/06/2017
25,REGION V-BICOL REGION,13/08/2017
18,REGION V-BICOL REGION,20/08/2017
14,REGION V-BICOL REGION,27/08/2017
27,REGION V-BICOL REGION,09/03/2017
22,REGION V-BICOL REGION,09/10/2017
20,REGION V-BICOL REGION,17/09/2017
11,REGION V-BICOL REGION,24/09/2017
22,REGION V-BICOL REGION,10/01/2017
30,REGION V-BICOL REGION,10/08/2017
21,REGION V-BICOL REGION,15/10/2017
26,REGION V-BICOL REGION,22/10/2017
23,REGION V-BICOL REGION,29/10/2017
27,REGION V-BICOL REGION,11/05/2017
28,REGION V-BICOL REGION,11/12/2017
21,REGION V-BICOL REGION,19/11/2017
20,REGION V-BICOL REGION,26/11/2017
19,REGION V-BICOL REGION,12/03/2017
16,REGION V-BICOL REGION,12/10/2017
15,REGION V-BICOL REGION,17/12/2017
7,REGION V-BICOL REGION,24/12/2017
7,REGION V-BICOL REGION,31/12/2017
65,REGION III-CENTRAL LUZON,01/08/2017
130,REGION III-CENTRAL LUZON,15/01/2017
39,REGION III-CENTRAL LUZON,22/01/2017
28,REGION III-CENTRAL LUZON,29/01/2017
21,REGION III-CENTRAL LUZON,02/05/2017
34,REGION III-CENTRAL LUZON,02/12/2017
28,REGION III-CENTRAL LUZON,19/02/2017
10,REGION III-CENTRAL LUZON,26/02/2017
11,REGION III-CENTRAL LUZON,03/05/2017
17,REGION III-CENTRAL LUZON,03/12/2017
10,REGION III-CENTRAL LUZON,19/03/2017
16,REGION III-CENTRAL LUZON,26/03/2017
12,REGION III-CENTRAL LUZON,04/02/2017
14,REGION III-CENTRAL LUZON,04/09/2017
14,REGION III-CENTRAL LUZON,16/04/2017
15,REGION III-CENTRAL LUZON,23/04/2017
14,REGION III-CENTRAL LUZON,30/04/2017
6,REGION III-CENTRAL LUZON,05/07/2017
10,REGION III-CENTRAL LUZON,14/05/2017
7,REGION III-CENTRAL LUZON,21/05/2017
7,REGION III-CENTRAL LUZON,28/05/2017
9,REGION III-CENTRAL LUZON,06/04/2017
16,REGION III-CENTRAL LUZON,06/11/2017
15,REGION III-CENTRAL LUZON,18/06/2017
17,REGION III-CENTRAL LUZON,25/06/2017
19,REGION III-CENTRAL LUZON,07/02/2017
31,REGION III-CENTRAL LUZON,07/09/2017
47,REGION III-CENTRAL LUZON,16/07/2017
41,REGION III-CENTRAL LUZON,23/07/2017
75,REGION III-CENTRAL LUZON,30/07/2017
76,REGION III-CENTRAL LUZON,08/06/2017
129,REGION III-CENTRAL LUZON,13/08/2017
120,REGION III-CENTRAL LUZON,20/08/2017
105,REGION III-CENTRAL LUZON,27/08/2017
99,REGION III-CENTRAL LUZON,09/03/2017
108,REGION III-CENTRAL LUZON,09/10/2017
78,REGION III-CENTRAL LUZON,17/09/2017
71,REGION III-CENTRAL LUZON,24/09/2017
75,REGION III-CENTRAL LUZON,10/01/2017
65,REGION III-CENTRAL LUZON,10/08/2017
60,REGION III-CENTRAL LUZON,15/10/2017
90,REGION III-CENTRAL LUZON,22/10/2017
76,REGION III-CENTRAL LUZON,29/10/2017
67,REGION III-CENTRAL LUZON,11/05/2017
73,REGION III-CENTRAL LUZON,11/12/2017
94,REGION III-CENTRAL LUZON,19/11/2017
91,REGION III-CENTRAL LUZON,26/11/2017
111,REGION III-CENTRAL LUZON,12/03/2017
97,REGION III-CENTRAL LUZON,12/10/2017
79,REGION III-CENTRAL LUZON,17/12/2017
70,REGION III-CENTRAL LUZON,24/12/2017
32,REGION III-CENTRAL LUZON,31/12/2017
3,Region II-CAGAYAN VALLEY,01/08/2017
3,Region II-CAGAYAN VALLEY,15/01/2017
1,Region II-CAGAYAN VALLEY,22/01/2017
3,Region II-CAGAYAN VALLEY,29/01/2017
2,Region II-CAGAYAN VALLEY,02/05/2017
1,Region II-CAGAYAN VALLEY,02/12/2017
2,Region II-CAGAYAN VALLEY,19/02/2017
0,Region II-CAGAYAN VALLEY,26/02/2017
2,Region II-CAGAYAN VALLEY,03/05/2017
4,Region II-CAGAYAN VALLEY,03/12/2017
1,Region II-CAGAYAN VALLEY,19/03/2017
5,Region II-CAGAYAN VALLEY,26/03/2017
2,Region II-CAGAYAN VALLEY,04/02/2017
4,Region II-CAGAYAN VALLEY,04/09/2017
3,Region II-CAGAYAN VALLEY,16/04/2017
7,Region II-CAGAYAN VALLEY,23/04/2017
3,Region II-CAGAYAN VALLEY,30/04/2017
17,Region II-CAGAYAN VALLEY,05/07/2017
13,Region II-CAGAYAN VALLEY,14/05/2017
17,Region II-CAGAYAN VALLEY,21/05/2017
17,Region II-CAGAYAN VALLEY,28/05/2017
14,Region II-CAGAYAN VALLEY,06/04/2017
33,Region II-CAGAYAN VALLEY,06/11/2017
44,Region II-CAGAYAN VALLEY,18/06/2017
41,Region II-CAGAYAN VALLEY,25/06/2017
49,Region II-CAGAYAN VALLEY,07/02/2017
27,Region II-CAGAYAN VALLEY,07/09/2017
37,Region II-CAGAYAN VALLEY,16/07/2017
45,Region II-CAGAYAN VALLEY,23/07/2017
57,Region II-CAGAYAN VALLEY,30/07/2017
46,Region II-CAGAYAN VALLEY,08/06/2017
52,Region II-CAGAYAN VALLEY,13/08/2017
66,Region II-CAGAYAN VALLEY,20/08/2017
64,Region II-CAGAYAN VALLEY,27/08/2017
55,Region II-CAGAYAN VALLEY,09/03/2017
24,Region II-CAGAYAN VALLEY,09/10/2017
23,Region II-CAGAYAN VALLEY,17/09/2017
46,Region II-CAGAYAN VALLEY,24/09/2017
28,Region II-CAGAYAN VALLEY,10/01/2017
51,Region II-CAGAYAN VALLEY,10/08/2017
30,Region II-CAGAYAN VALLEY,15/10/2017
47,Region II-CAGAYAN VALLEY,22/10/2017
33,Region II-CAGAYAN VALLEY,29/10/2017
31,Region II-CAGAYAN VALLEY,11/05/2017
24,Region II-CAGAYAN VALLEY,11/12/2017
18,Region II-CAGAYAN VALLEY,19/11/2017
26,Region II-CAGAYAN VALLEY,26/11/2017
34,Region II-CAGAYAN VALLEY,12/03/2017
40,Region II-CAGAYAN VALLEY,12/10/2017
27,Region II-CAGAYAN VALLEY,17/12/2017
11,Region II-CAGAYAN VALLEY,24/12/2017
3,Region II-CAGAYAN VALLEY,31/12/2017
10,REGION IVB-MIMAROPA,01/08/2017
26,REGION IVB-MIMAROPA,15/01/2017
23,REGION IVB-MIMAROPA,22/01/2017
46,REGION IVB-MIMAROPA,29/01/2017
59,REGION IVB-MIMAROPA,02/05/2017
35,REGION IVB-MIMAROPA,02/12/2017
18,REGION IVB-MIMAROPA,19/02/2017
14,REGION IVB-MIMAROPA,26/02/2017
13,REGION IVB-MIMAROPA,03/05/2017
17,REGION IVB-MIMAROPA,03/12/2017
20,REGION IVB-MIMAROPA,19/03/2017
7,REGION IVB-MIMAROPA,26/03/2017
3,REGION IVB-MIMAROPA,04/02/2017
4,REGION IVB-MIMAROPA,04/09/2017
5,REGION IVB-MIMAROPA,16/04/2017
5,REGION IVB-MIMAROPA,23/04/2017
3,REGION IVB-MIMAROPA,30/04/2017
12,REGION IVB-MIMAROPA,05/07/2017
6,REGION IVB-MIMAROPA,14/05/2017
10,REGION IVB-MIMAROPA,21/05/2017
9,REGION IVB-MIMAROPA,28/05/2017
7,REGION IVB-MIMAROPA,06/04/2017
14,REGION IVB-MIMAROPA,06/11/2017
25,REGION IVB-MIMAROPA,18/06/2017
29,REGION IVB-MIMAROPA,25/06/2017
17,REGION IVB-MIMAROPA,07/02/2017
22,REGION IVB-MIMAROPA,07/09/2017
21,REGION IVB-MIMAROPA,16/07/2017
45,REGION IVB-MIMAROPA,23/07/2017
51,REGION IVB-MIMAROPA,30/07/2017
46,REGION IVB-MIMAROPA,08/06/2017
57,REGION IVB-MIMAROPA,13/08/2017
50,REGION IVB-MIMAROPA,20/08/2017
60,REGION IVB-MIMAROPA,27/08/2017
47,REGION IVB-MIMAROPA,09/03/2017
33,REGION IVB-MIMAROPA,09/10/2017
29,REGION IVB-MIMAROPA,17/09/2017
23,REGION IVB-MIMAROPA,24/09/2017
35,REGION IVB-MIMAROPA,10/01/2017
22,REGION IVB-MIMAROPA,10/08/2017
20,REGION IVB-MIMAROPA,15/10/2017
25,REGION IVB-MIMAROPA,22/10/2017
25,REGION IVB-MIMAROPA,29/10/2017
23,REGION IVB-MIMAROPA,11/05/2017
14,REGION IVB-MIMAROPA,11/12/2017
25,REGION IVB-MIMAROPA,19/11/2017
27,REGION IVB-MIMAROPA,26/11/2017
23,REGION IVB-MIMAROPA,12/03/2017
10,REGION IVB-MIMAROPA,12/10/2017
8,REGION IVB-MIMAROPA,17/12/2017
11,REGION IVB-MIMAROPA,24/12/2017
14,REGION IVB-MIMAROPA,31/12/2017
6,REGION III-CENTRAL LUZON,01/08/2017
37,REGION III-CENTRAL LUZON,15/01/2017
8,REGION III-CENTRAL LUZON,22/01/2017
5,REGION III-CENTRAL LUZON,29/01/2017
6,REGION III-CENTRAL LUZON,02/05/2017
11,REGION III-CENTRAL LUZON,02/12/2017
5,REGION III-CENTRAL LUZON,19/02/2017
12,REGION III-CENTRAL LUZON,26/02/2017
4,REGION III-CENTRAL LUZON,03/05/2017
7,REGION III-CENTRAL LUZON,03/12/2017
6,REGION III-CENTRAL LUZON,19/03/2017
5,REGION III-CENTRAL LUZON,26/03/2017
8,REGION III-CENTRAL LUZON,04/02/2017
3,REGION III-CENTRAL LUZON,04/09/2017
6,REGION III-CENTRAL LUZON,16/04/2017
5,REGION III-CENTRAL LUZON,23/04/2017
6,REGION III-CENTRAL LUZON,30/04/2017
1,REGION III-CENTRAL LUZON,05/07/2017
3,REGION III-CENTRAL LUZON,14/05/2017
6,REGION III-CENTRAL LUZON,21/05/2017
4,REGION III-CENTRAL LUZON,28/05/2017
2,REGION III-CENTRAL LUZON,06/04/2017
5,REGION III-CENTRAL LUZON,06/11/2017
1,REGION III-CENTRAL LUZON,18/06/2017
3,REGION III-CENTRAL LUZON,25/06/2017
6,REGION III-CENTRAL LUZON,07/02/2017
5,REGION III-CENTRAL LUZON,07/09/2017
9,REGION III-CENTRAL LUZON,16/07/2017
7,REGION III-CENTRAL LUZON,23/07/2017
11,REGION III-CENTRAL LUZON,30/07/2017
15,REGION III-CENTRAL LUZON,08/06/2017
9,REGION III-CENTRAL LUZON,13/08/2017
21,REGION III-CENTRAL LUZON,20/08/2017
17,REGION III-CENTRAL LUZON,27/08/2017
7,REGION III-CENTRAL LUZON,09/03/2017
1,REGION III-CENTRAL LUZON,09/10/2017
13,REGION III-CENTRAL LUZON,17/09/2017
31,REGION III-CENTRAL LUZON,24/09/2017
9,REGION III-CENTRAL LUZON,10/01/2017
15,REGION III-CENTRAL LUZON,10/08/2017
15,REGION III-CENTRAL LUZON,15/10/2017
8,REGION III-CENTRAL LUZON,22/10/2017
17,REGION III-CENTRAL LUZON,29/10/2017
12,REGION III-CENTRAL LUZON,11/05/2017
10,REGION III-CENTRAL LUZON,11/12/2017
7,REGION III-CENTRAL LUZON,19/11/2017
8,REGION III-CENTRAL LUZON,26/11/2017
12,REGION III-CENTRAL LUZON,12/03/2017
8,REGION III-CENTRAL LUZON,12/10/2017
6,REGION III-CENTRAL LUZON,17/12/2017
4,REGION III-CENTRAL LUZON,24/12/2017
0,REGION III-CENTRAL LUZON,31/12/2017
3,REGION IVB-MIMAROPA,01/08/2017
3,REGION IVB-MIMAROPA,15/01/2017
6,REGION IVB-MIMAROPA,22/01/2017
5,REGION IVB-MIMAROPA,29/01/2017
12,REGION IVB-MIMAROPA,02/05/2017
6,REGION IVB-MIMAROPA,02/12/2017
11,REGION IVB-MIMAROPA,19/02/2017
12,REGION IVB-MIMAROPA,26/02/2017
5,REGION IVB-MIMAROPA,03/05/2017
11,REGION IVB-MIMAROPA,03/12/2017
3,REGION IVB-MIMAROPA,19/03/2017
5,REGION IVB-MIMAROPA,26/03/2017
7,REGION IVB-MIMAROPA,04/02/2017
2,REGION IVB-MIMAROPA,04/09/2017
2,REGION IVB-MIMAROPA,16/04/2017
5,REGION IVB-MIMAROPA,23/04/2017
2,REGION IVB-MIMAROPA,30/04/2017
6,REGION IVB-MIMAROPA,05/07/2017
2,REGION IVB-MIMAROPA,14/05/2017
7,REGION IVB-MIMAROPA,21/05/2017
5,REGION IVB-MIMAROPA,28/05/2017
7,REGION IVB-MIMAROPA,06/04/2017
20,REGION IVB-MIMAROPA,06/11/2017
18,REGION IVB-MIMAROPA,18/06/2017
35,REGION IVB-MIMAROPA,25/06/2017
8,REGION IVB-MIMAROPA,07/02/2017
28,REGION IVB-MIMAROPA,07/09/2017
13,REGION IVB-MIMAROPA,16/07/2017
17,REGION IVB-MIMAROPA,23/07/2017
20,REGION IVB-MIMAROPA,30/07/2017
11,REGION IVB-MIMAROPA,08/06/2017
9,REGION IVB-MIMAROPA,13/08/2017
18,REGION IVB-MIMAROPA,20/08/2017
11,REGION IVB-MIMAROPA,27/08/2017
11,REGION IVB-MIMAROPA,09/03/2017
21,REGION IVB-MIMAROPA,09/10/2017
19,REGION IVB-MIMAROPA,17/09/2017
15,REGION IVB-MIMAROPA,24/09/2017
9,REGION IVB-MIMAROPA,10/01/2017
12,REGION IVB-MIMAROPA,10/08/2017
15,REGION IVB-MIMAROPA,15/10/2017
8,REGION IVB-MIMAROPA,22/10/2017
4,REGION IVB-MIMAROPA,29/10/2017
9,REGION IVB-MIMAROPA,11/05/2017
3,REGION IVB-MIMAROPA,11/12/2017
17,REGION IVB-MIMAROPA,19/11/2017
17,REGION IVB-MIMAROPA,26/11/2017
13,REGION IVB-MIMAROPA,12/03/2017
6,REGION IVB-MIMAROPA,12/10/2017
11,REGION IVB-MIMAROPA,17/12/2017
7,REGION IVB-MIMAROPA,24/12/2017
6,REGION IVB-MIMAROPA,31/12/2017
11,REGION IVB-MIMAROPA,01/08/2017
10,REGION IVB-MIMAROPA,15/01/2017
15,REGION IVB-MIMAROPA,22/01/2017
15,REGION IVB-MIMAROPA,29/01/2017
11,REGION IVB-MIMAROPA,02/05/2017
12,REGION IVB-MIMAROPA,02/12/2017
9,REGION IVB-MIMAROPA,19/02/2017
8,REGION IVB-MIMAROPA,26/02/2017
12,REGION IVB-MIMAROPA,03/05/2017
15,REGION IVB-MIMAROPA,03/12/2017
6,REGION IVB-MIMAROPA,19/03/2017
9,REGION IVB-MIMAROPA,26/03/2017
4,REGION IVB-MIMAROPA,04/02/2017
4,REGION IVB-MIMAROPA,04/09/2017
6,REGION IVB-MIMAROPA,16/04/2017
3,REGION IVB-MIMAROPA,23/04/2017
0,REGION IVB-MIMAROPA,30/04/2017
5,REGION IVB-MIMAROPA,05/07/2017
5,REGION IVB-MIMAROPA,14/05/2017
6,REGION IVB-MIMAROPA,21/05/2017
6,REGION IVB-MIMAROPA,28/05/2017
10,REGION IVB-MIMAROPA,06/04/2017
14,REGION IVB-MIMAROPA,06/11/2017
10,REGION IVB-MIMAROPA,18/06/2017
9,REGION IVB-MIMAROPA,25/06/2017
11,REGION IVB-MIMAROPA,07/02/2017
14,REGION IVB-MIMAROPA,07/09/2017
18,REGION IVB-MIMAROPA,16/07/2017
17,REGION IVB-MIMAROPA,23/07/2017
23,REGION IVB-MIMAROPA,30/07/2017
23,REGION IVB-MIMAROPA,08/06/2017
30,REGION IVB-MIMAROPA,13/08/2017
15,REGION IVB-MIMAROPA,20/08/2017
13,REGION IVB-MIMAROPA,27/08/2017
4,REGION IVB-MIMAROPA,09/03/2017
20,REGION IVB-MIMAROPA,09/10/2017
15,REGION IVB-MIMAROPA,17/09/2017
7,REGION IVB-MIMAROPA,24/09/2017
7,REGION IVB-MIMAROPA,10/01/2017
9,REGION IVB-MIMAROPA,10/08/2017
2,REGION IVB-MIMAROPA,15/10/2017
3,REGION IVB-MIMAROPA,22/10/2017
10,REGION IVB-MIMAROPA,29/10/2017
6,REGION IVB-MIMAROPA,11/05/2017
11,REGION IVB-MIMAROPA,11/12/2017
8,REGION IVB-MIMAROPA,19/11/2017
9,REGION IVB-MIMAROPA,26/11/2017
17,REGION IVB-MIMAROPA,12/03/2017
11,REGION IVB-MIMAROPA,12/10/2017
5,REGION IVB-MIMAROPA,17/12/2017
2,REGION IVB-MIMAROPA,24/12/2017
1,REGION IVB-MIMAROPA,31/12/2017
217,REGION III-CENTRAL LUZON,01/08/2017
164,REGION III-CENTRAL LUZON,15/01/2017
148,REGION III-CENTRAL LUZON,22/01/2017
138,REGION III-CENTRAL LUZON,29/01/2017
128,REGION III-CENTRAL LUZON,02/05/2017
129,REGION III-CENTRAL LUZON,02/12/2017
100,REGION III-CENTRAL LUZON,19/02/2017
70,REGION III-CENTRAL LUZON,26/02/2017
101,REGION III-CENTRAL LUZON,03/05/2017
94,REGION III-CENTRAL LUZON,03/12/2017
51,REGION III-CENTRAL LUZON,19/03/2017
68,REGION III-CENTRAL LUZON,26/03/2017
40,REGION III-CENTRAL LUZON,04/02/2017
40,REGION III-CENTRAL LUZON,04/09/2017
18,REGION III-CENTRAL LUZON,16/04/2017
15,REGION III-CENTRAL LUZON,23/04/2017
25,REGION III-CENTRAL LUZON,30/04/2017
18,REGION III-CENTRAL LUZON,05/07/2017
13,REGION III-CENTRAL LUZON,14/05/2017
20,REGION III-CENTRAL LUZON,21/05/2017
18,REGION III-CENTRAL LUZON,28/05/2017
12,REGION III-CENTRAL LUZON,06/04/2017
19,REGION III-CENTRAL LUZON,06/11/2017
35,REGION III-CENTRAL LUZON,18/06/2017
32,REGION III-CENTRAL LUZON,25/06/2017
31,REGION III-CENTRAL LUZON,07/02/2017
59,REGION III-CENTRAL LUZON,07/09/2017
56,REGION III-CENTRAL LUZON,16/07/2017
88,REGION III-CENTRAL LUZON,23/07/2017
114,REGION III-CENTRAL LUZON,30/07/2017
168,REGION III-CENTRAL LUZON,08/06/2017
220,REGION III-CENTRAL LUZON,13/08/2017
220,REGION III-CENTRAL LUZON,20/08/2017
213,REGION III-CENTRAL LUZON,27/08/2017
170,REGION III-CENTRAL LUZON,09/03/2017
194,REGION III-CENTRAL LUZON,09/10/2017
144,REGION III-CENTRAL LUZON,17/09/2017
148,REGION III-CENTRAL LUZON,24/09/2017
122,REGION III-CENTRAL LUZON,10/01/2017
131,REGION III-CENTRAL LUZON,10/08/2017
134,REGION III-CENTRAL LUZON,15/10/2017
122,REGION III-CENTRAL LUZON,22/10/2017
188,REGION III-CENTRAL LUZON,29/10/2017
142,REGION III-CENTRAL LUZON,11/05/2017
162,REGION III-CENTRAL LUZON,11/12/2017
161,REGION III-CENTRAL LUZON,19/11/2017
153,REGION III-CENTRAL LUZON,26/11/2017
147,REGION III-CENTRAL LUZON,12/03/2017
161,REGION III-CENTRAL LUZON,12/10/2017
220,REGION III-CENTRAL LUZON,17/12/2017
201,REGION III-CENTRAL LUZON,24/12/2017
146,REGION III-CENTRAL LUZON,31/12/2017
37,Region I-ILOCOS REGION,01/08/2017
27,Region I-ILOCOS REGION,15/01/2017
30,Region I-ILOCOS REGION,22/01/2017
20,Region I-ILOCOS REGION,29/01/2017
22,Region I-ILOCOS REGION,02/05/2017
28,Region I-ILOCOS REGION,02/12/2017
36,Region I-ILOCOS REGION,19/02/2017
20,Region I-ILOCOS REGION,26/02/2017
16,Region I-ILOCOS REGION,03/05/2017
17,Region I-ILOCOS REGION,03/12/2017
15,Region I-ILOCOS REGION,19/03/2017
20,Region I-ILOCOS REGION,26/03/2017
13,Region I-ILOCOS REGION,04/02/2017
18,Region I-ILOCOS REGION,04/09/2017
19,Region I-ILOCOS REGION,16/04/2017
21,Region I-ILOCOS REGION,23/04/2017
11,Region I-ILOCOS REGION,30/04/2017
16,Region I-ILOCOS REGION,05/07/2017
26,Region I-ILOCOS REGION,14/05/2017
35,Region I-ILOCOS REGION,21/05/2017
28,Region I-ILOCOS REGION,28/05/2017
26,Region I-ILOCOS REGION,06/04/2017
68,Region I-ILOCOS REGION,06/11/2017
64,Region I-ILOCOS REGION,18/06/2017
76,Region I-ILOCOS REGION,25/06/2017
126,Region I-ILOCOS REGION,07/02/2017
138,Region I-ILOCOS REGION,07/09/2017
145,Region I-ILOCOS REGION,16/07/2017
98,Region I-ILOCOS REGION,23/07/2017
178,Region I-ILOCOS REGION,30/07/2017
216,Region I-ILOCOS REGION,08/06/2017
309,Region I-ILOCOS REGION,13/08/2017
219,Region I-ILOCOS REGION,20/08/2017
255,Region I-ILOCOS REGION,27/08/2017
223,Region I-ILOCOS REGION,09/03/2017
175,Region I-ILOCOS REGION,09/10/2017
200,Region I-ILOCOS REGION,17/09/2017
184,Region I-ILOCOS REGION,24/09/2017
170,Region I-ILOCOS REGION,10/01/2017
156,Region I-ILOCOS REGION,10/08/2017
169,Region I-ILOCOS REGION,15/10/2017
162,Region I-ILOCOS REGION,22/10/2017
80,Region I-ILOCOS REGION,29/10/2017
118,Region I-ILOCOS REGION,11/05/2017
150,Region I-ILOCOS REGION,11/12/2017
148,Region I-ILOCOS REGION,19/11/2017
184,Region I-ILOCOS REGION,26/11/2017
163,Region I-ILOCOS REGION,12/03/2017
135,Region I-ILOCOS REGION,12/10/2017
154,Region I-ILOCOS REGION,17/12/2017
121,Region I-ILOCOS REGION,24/12/2017
84,Region I-ILOCOS REGION,31/12/2017
5,REGION IVB-MIMAROPA,01/08/2017
1,REGION IVB-MIMAROPA,15/01/2017
3,REGION IVB-MIMAROPA,22/01/2017
12,REGION IVB-MIMAROPA,29/01/2017
6,REGION IVB-MIMAROPA,02/05/2017
8,REGION IVB-MIMAROPA,02/12/2017
4,REGION IVB-MIMAROPA,19/02/2017
10,REGION IVB-MIMAROPA,26/02/2017
3,REGION IVB-MIMAROPA,03/05/2017
10,REGION IVB-MIMAROPA,03/12/2017
2,REGION IVB-MIMAROPA,19/03/2017
0,REGION IVB-MIMAROPA,26/03/2017
3,REGION IVB-MIMAROPA,04/02/2017
1,REGION IVB-MIMAROPA,04/09/2017
1,REGION IVB-MIMAROPA,16/04/2017
0,REGION IVB-MIMAROPA,23/04/2017
1,REGION IVB-MIMAROPA,30/04/2017
0,REGION IVB-MIMAROPA,05/07/2017
3,REGION IVB-MIMAROPA,14/05/2017
4,REGION IVB-MIMAROPA,21/05/2017
4,REGION IVB-MIMAROPA,28/05/2017
0,REGION IVB-MIMAROPA,06/04/2017
4,REGION IVB-MIMAROPA,06/11/2017
1,REGION IVB-MIMAROPA,18/06/2017
7,REGION IVB-MIMAROPA,25/06/2017
3,REGION IVB-MIMAROPA,07/02/2017
5,REGION IVB-MIMAROPA,07/09/2017
2,REGION IVB-MIMAROPA,16/07/2017
11,REGION IVB-MIMAROPA,23/07/2017
8,REGION IVB-MIMAROPA,30/07/2017
0,REGION IVB-MIMAROPA,08/06/2017
4,REGION IVB-MIMAROPA,13/08/2017
1,REGION IVB-MIMAROPA,20/08/2017
7,REGION IVB-MIMAROPA,27/08/2017
5,REGION IVB-MIMAROPA,09/03/2017
11,REGION IVB-MIMAROPA,09/10/2017
4,REGION IVB-MIMAROPA,17/09/2017
8,REGION IVB-MIMAROPA,24/09/2017
13,REGION IVB-MIMAROPA,10/01/2017
5,REGION IVB-MIMAROPA,10/08/2017
0,REGION IVB-MIMAROPA,15/10/2017
5,REGION IVB-MIMAROPA,22/10/2017
6,REGION IVB-MIMAROPA,29/10/2017
6,REGION IVB-MIMAROPA,11/05/2017
5,REGION IVB-MIMAROPA,11/12/2017
